-4.001220703125,909,170,0,1,54787,398,65470,158,65479,65520,44,32,2814,65530,39753,32767,32767,31575,31575,514,65534,9,64468,0,65280,15218,39296,0,0,10928,65534
-3.598876953125,910,170,0,1,54786,397,65468,160,65480,65520,41,32,2379,65530,39869,32767,32767,31585,31585,514,5,9,64476,65280,0,15218,39296,0,0,10928,65534
-3.594970703125,911,170,0,1,54786,398,65466,161,65482,65522,39,32,1906,65530,40475,32767,32767,31596,31596,514,65518,1,64485,0,0,15218,39296,0,0,10928,65534
-3.591064453125,912,170,0,1,54785,398,65463,163,65486,65522,38,32,1262,65530,40998,32767,32767,31601,31601,514,65526,65530,64493,21760,85,15218,39296,0,0,10928,65534
-3.587158203125,911,170,0,0,54784,398,65461,165,65482,65523,38,32,589,65530,41724,32767,32767,31612,31612,514,65518,1,64493,0,0,15218,39296,0,0,10928,65534
-3.583251953125,910,170,0,0,54784,398,65459,166,65485,65524,37,31,65244,65530,42299,32767,32767,31621,31621,514,65518,65530,64502,0,0,15218,39296,0,0,10928,65534
-3.579345703125,909,170,0,0,54783,397,65457,167,65486,65524,36,31,64664,65530,42998,32767,32767,31628,31628,514,65518,9,64502,1792,1,15218,39296,0,0,10928,65534
-3.57421875,907,170,0,0,54783,398,65455,169,65486,65524,35,31,64194,65530,43374,32767,32767,31633,31633,514,65526,1,64493,0,0,15218,39296,0,0,10928,65534
-3.571533203125,906,170,0,0,54782,396,65453,170,65487,65526,30,31,63719,65530,43601,32767,32767,31637,31637,514,65518,1,64493,0,0,15218,39296,0,0,10928,65534
-3.567626953125,905,170,0,0,54782,397,65453,170,65487,65526,30,31,63719,65530,43601,32767,32767,31650,31650,514,65518,1,64493,0,0,15218,39296,0,0,10928,65534
-3.563720703125,904,170,0,0,54782,397,65449,173,65490,65527,26,31,62679,65530,43898,32767,32767,31640,31640,514,5,65530,64501,0,0,15218,39296,0,0,10928,65534
-3.536376953125,903,170,0,0,54781,397,65448,173,65492,65527,23,31,62361,65530,44191,32767,32767,31647,31647,514,65534,1,64493,0,0,15218,39296,0,0,10928,65534
-3.532470703125,903,170,0,0,54781,396,65446,174,65491,65528,20,31,61760,65530,44356,32767,32767,31649,31649,514,5,34,64485,0,0,15218,39296,0,0,10928,65534
-3.528564453125,903,170,0,0,54780,397,65444,175,65491,65528,19,31,61156,65530,44979,32767,32767,31651,31651,514,65526,65530,64485,0,0,15218,39296,0,0,10928,65534
-3.524658203125,902,170,0,0,54780,396,65442,176,65493,65531,15,31,60426,65530,45856,32767,32767,31652,31652,514,65510,1,64493,0,0,15218,39296,0,0,10928,65534
-3.520751953125,901,170,0,0,54780,396,65440,176,65493,65531,14,31,59351,65530,46507,32767,32767,31652,31652,514,65518,65530,64476,0,0,15218,39296,0,0,10928,65534
-3.516845703125,901,170,0,0,54780,397,65439,177,65494,65531,14,31,58594,65530,47327,32767,32767,31657,31657,514,65518,1,64485,0,0,15218,39296,0,0,10928,65534
-3.512939453125,900,170,0,0,54780,396,65437,178,65495,65533,12,31,57753,65530,48040,32767,32767,31656,31656,514,65534,34,64476,0,0,15218,39296,0,0,10928,65534
-3.509033203125,899,170,0,0,54779,396,65435,178,65493,65533,11,31,56997,65530,48598,32767,32767,31654,31654,514,65510,65530,64476,0,0,15218,39296,0,0,10928,65534
-3.505126953125,898,170,0,0,54779,396,65434,178,65493,65535,8,31,56560,65530,49034,32767,32767,31656,31656,514,65534,1,64502,0,47360,15218,39296,0,0,10928,65534
-3.501220703125,897,170,0,0,54779,396,65432,179,65493,0,6,31,55916,65530,49205,32767,32767,31650,31650,514,65534,65530,64476,32265,42330,15218,39296,0,0,10928,65534
-3.473876953125,896,170,0,0,54779,395,65430,179,65494,0,3,31,55397,65530,49329,32767,32767,31643,31643,514,21,65530,64484,21845,21845,15218,39296,0,0,10928,65534
-3.469970703125,896,170,0,0,54779,396,65428,179,65495,0,1,31,54713,65530,49632,32767,32767,31635,31635,514,65518,65497,64493,21845,21845,15218,39296,0,0,10928,65534
-3.466064453125,895,170,0,0,54779,395,65427,179,65497,0,65535,31,54128,65530,50238,32767,32767,31633,31633,514,65518,1,64502,126,0,15218,39296,0,0,10928,65534
-3.462158203125,893,170,0,0,54779,395,65425,179,65494,0,65535,31,53307,65530,50705,32767,32767,31626,31626,514,65518,65530,64493,0,0,15218,39232,0,0,10928,65534
-3.458251953125,893,170,0,0,54779,395,65423,179,65497,2,65533,31,52484,65530,51379,32767,32767,31619,31619,514,65518,1,64502,0,0,15218,39232,0,0,10928,65534
-3.454345703125,892,170,0,0,54779,395,65422,179,65496,3,65531,31,51645,65530,52328,32767,32767,31618,31618,514,65502,1,64493,0,0,15218,39232,0,0,10928,65534
-3.44921875,890,170,0,0,54780,395,65420,178,65497,5,65531,31,50539,65530,53156,32767,32767,31611,31611,514,65510,65530,64493,0,0,15218,39232,0,0,10928,65534
-3.446533203125,888,170,0,0,54780,395,65419,178,65498,5,65531,31,49693,65530,53778,32767,32767,31611,31611,514,65518,65521,64484,0,0,15218,39232,0,0,10928,65534
-3.442626953125,887,170,0,0,54780,394,65419,178,65498,5,65531,31,49693,65530,53778,32767,32767,31616,31616,514,65518,65521,64484,11264,6145,15218,39232,0,0,10928,65534
-3.438720703125,886,170,0,0,54780,394,65416,177,65497,7,65526,31,48573,65530,54563,32767,32767,31605,31605,514,65534,1,64493,0,0,15218,39232,0,0,10928,65534
-3.411376953125,885,170,0,0,54781,394,65414,177,65502,6,65525,31,47680,65530,54600,32767,32767,31600,31600,514,5,1,64476,3328,0,15218,39232,0,0,10928,65534
-3.407470703125,885,170,0,0,54781,394,65413,177,65504,6,65524,31,47280,65530,54870,32767,32767,31603,31603,514,5,65530,64484,61440,256,15218,39232,0,0,10928,65534
-3.403564453125,884,170,0,0,54781,394,65412,176,65504,8,65519,31,46463,65530,55116,32767,32767,31609,31609,514,65494,65530,64502,0,65280,15218,39232,0,0,10928,65534
-3.399658203125,881,170,0,0,54782,394,65410,175,65509,8,65518,31,45596,65530,55368,32767,32767,31613,31613,514,65526,1,64510,65280,3072,15218,39232,0,0,10928,65534
-3.395751953125,876,170,0,0,54782,393,65409,174,65511,9,65516,31,44697,65530,55827,32767,32767,31626,31626,514,65510,65530,64468,20480,0,15218,39232,0,0,10928,65534
-3.391845703125,873,170,0,0,54782,392,65408,174,65513,11,65515,31,43911,65530,56454,32767,32767,31643,31643,514,65518,1,64493,21760,85,15218,39232,0,0,10928,65534
-3.38671875,871,170,0,0,54783,392,65407,173,65516,10,65515,31,42728,65530,56727,32767,32767,31663,31663,514,65518,65505,64476,0,0,15218,39232,0,0,10928,65534
-3.384033203125,871,170,0,0,54783,392,65407,172,65520,11,65514,31,42058,65530,57106,32767,32767,31692,31692,514,65526,65530,64527,0,0,15218,39232,0,0,10928,65534
-3.380126953125,870,170,0,0,54783,391,65407,172,65520,11,65514,31,42058,65530,57106,32767,32767,31723,31723,514,65526,65530,64527,2048,50689,15218,39232,0,0,10928,65534
-3.376220703125,861,170,0,0,54784,391,65406,170,65522,13,65512,31,41149,65530,57354,32767,32767,31749,31749,514,13,1,64519,255,0,15218,39232,0,0,10928,65534
-3.348876953125,841,170,0,0,54785,388,65405,169,65518,13,65512,31,40626,65530,57390,32767,32767,31773,31773,514,5,65521,64493,0,0,15218,39232,0,0,10928,65534
-3.344970703125,815,170,0,0,54786,384,65404,168,65520,13,65510,31,40290,65530,57418,32767,32767,31793,31793,514,13,1,64484,0,0,15218,39232,0,0,10928,65534
-3.341064453125,786,170,0,0,54786,380,65403,167,65520,15,65507,31,39851,65530,56905,32767,32767,31807,31807,514,21,65530,64493,0,0,15218,39232,0,0,10928,65534
-3.337158203125,747,170,0,0,54787,375,65403,166,65521,14,65507,31,39595,65530,56133,32767,32767,31823,31823,514,37,65521,64493,0,0,15218,39232,0,0,10928,65534
-3.333251953125,693,170,0,0,54787,367,65402,164,65521,14,65507,31,39574,65530,55543,32767,32767,31830,31830,514,29,1,64510,0,0,15218,39232,0,0,10928,65534
-3.329345703125,636,170,0,0,54788,359,65402,163,65521,15,65508,31,38860,65530,54879,32767,32767,31839,31839,514,45,65530,64510,0,0,15218,39232,0,0,10928,65534
-3.32421875,598,170,0,0,54789,354,65401,162,65518,16,65509,31,38921,65530,54681,32767,32767,31840,31840,514,21,9,64519,0,0,15218,39232,0,0,10928,65534
-3.321533203125,569,170,0,0,54789,349,65400,161,65517,16,65511,31,38581,65530,54264,32767,32767,31836,31836,514,21,1,64501,0,0,15218,39232,0,0,10928,65534
